family,policy,param,n,err_mean,err_lo,err_hi,err_median,err_p90,err_max,cost_mean,cost_lo,cost_hi,wall_mean,n_fine_mean,n_sims_mean,success_rate,precision,recall,f1,waste,miss
sigma0,adjoint,0.9,150,0.020565102294209433,0.010841023598600522,0.032283519871009934,0.000883821233763897,0.04394358457673761,0.43057505819513275,45320.0,44461.333333333336,46274.666666666664,0.11390872864669897,0.14,1.12,0.8533333333333334,0.42857142857142855,0.2647058823529412,0.32727272727272727,0.06777777777777777,0.13777777777777775
sigma0,adjoint,0.97,150,0.020580760754530393,0.010864966682727427,0.032310909665204536,0.000883821233763897,0.04394358457673761,0.43057505819513275,45072.0,44250.666666666664,45968.066666666666,0.10982723304669587,0.12,1.1066666666666667,0.8533333333333334,0.5,0.2647058823529412,0.3461538461538462,0.05333333333333334,0.13777777777777775
sigma0,oracle,0.002,150,0.0011046049883441434,0.0008729514229123497,0.0013594450719807796,0.0005624043208169588,0.0030431924985051977,0.008296006826580327,15520.0,15146.666666666666,15874.666666666666,0.1337917166933039,0.4,1.0,1.0,0.5666666666666667,1.0,0.7234042553191489,0.105,0.0
sigma0,oracle,0.005,150,0.0012313486983397436,0.0009858173398019103,0.0015127666516929876,0.0005698191896833307,0.0034976590708978936,0.008296006826580327,15240.0,14959.533333333333,15520.0,0.12419847846000266,0.3,1.0,1.0,0.7555555555555555,1.0,0.8607594936708861,0.05111111111111111,0.0
sigma0,oracle,0.01,150,0.0015580595129508986,0.0012242990965021976,0.0019261559218648053,0.0005897109129672853,0.004715944577893647,0.009154800843393096,15034.666666666666,14810.666666666666,15277.333333333334,0.11905060385333854,0.22666666666666666,1.0,1.0,1.0,1.0,1.0,0.0,0.0
sigma0,oracle,0.02,150,0.0018660166276642325,0.0013784290916783342,0.0023436458811458513,0.0006134693794228874,0.005230156207878701,0.018138640112367793,14960.0,14754.666666666666,15184.0,0.11482747611334465,0.2,1.0,0.9733333333333334,1.0,0.8823529411764706,0.9375,0.0,0.023333333333333334
sigma0,oracle,0.05,150,0.003271571091166335,0.0020863573279351955,0.004553936675503101,0.0006499292274821239,0.006914415687599748,0.04509719735528628,14829.333333333334,14661.333333333334,14997.8,0.10615512250001,0.15333333333333332,1.0,0.9333333333333333,1.0,0.6764705882352942,0.8070175438596492,0.0,0.055555555555555546
sigma0,oracle,0.1,150,0.006416545742267576,0.003599340278509604,0.009313007684418985,0.000666471774758412,0.009561484194192454,0.09886774701518886,14698.666666666666,14568.0,14829.333333333334,0.09924244379334898,0.10666666666666667,1.0,0.9,1.0,0.47058823529411764,0.6399999999999999,0.0,0.0911111111111111
sigma0,oracle_flips,0.0,150,0.0010507606378267849,0.0008162369874363889,0.0013136742747193654,0.0005142703773416968,0.0030440365608918377,0.008296006826580327,17405.333333333332,16714.666666666668,18152.0,0.15974604661999667,1.0733333333333333,1.0,1.0,0.2111801242236025,1.0,0.34871794871794876,0.31183333333333335,0.0
sigma0,learned,0.02,150,0.0023022716229115464,0.0012514715018954639,0.003907792209366778,0.0005757022770071455,0.004528050375176129,0.09291149640279606,19650.666666666668,18236.866666666665,20986.733333333334,0.16322750274670397,0.36666666666666664,1.2933333333333332,0.98,0.5636363636363636,0.9117647058823529,0.6966292134831461,0.12333333333333334,0.013333333333333334
