family,seed,group,target,closure,err_abs,err_rel_tol,cost,wall,cost_fine,wall_fine,value,gate_ens_std,gate_knn,gate_range,gate_conformal,safe_ens_std,safe_knn,safe_range,safe_conformal,gate_discrepancy,safe_discrepancy
opening_step,31003,cclamp,min_isi,fine,0.0,0.0,1267105.0,20.28171794700029,1267105.0,20.28171794700029,9.199999999999989,,,,,,,,,,
opening_step,31003,cclamp,spike_count,coarse,31.0,11.698113207547168,52458.0,1.759969186001399,1267105.0,20.28171794700029,,,,,,,,,,,
opening_step,31003,cclamp,spike_count,medium,5.0,1.8867924528301885,103796.0,0.9230615839987877,1267105.0,20.28171794700029,58.0,,,,,,,,,,
opening_step,31003,cclamp,spike_count,hybrid,2.5511215328328802,0.9626873708803321,103796.0,0.9241226420432213,1267105.0,20.28171794700029,50.44887846716712,1.6596258307232423,5.704579445555771,744711020.6681777,9.05643695747078,True,True,False,False,33.74625248999177,False
opening_step,31003,cclamp,spike_count,emulator,10.843456477304194,4.0918703687940345,0.0,0.0010610580444335937,1267105.0,20.28171794700029,42.156543522695806,3.934395646407584,4.732303395968699,744711020.6681777,37.69742547358437,True,True,False,False,,
opening_step,31003,cclamp,spike_count,fine,0.0,0.0,1267105.0,20.28171794700029,1267105.0,20.28171794700029,53.0,,,,,,,,,,
opening_step,31003,cclamp,spike_latency,coarse,8.200000000000001,12.964426877470354,52458.0,1.759969186001399,1267105.0,20.28171794700029,,,,,,,,,,,
opening_step,31003,cclamp,spike_latency,medium,1.9499999999999993,3.083003952569168,103796.0,0.9230615839987877,1267105.0,20.28171794700029,14.600000000000001,,,,,,,,,,
opening_step,31003,cclamp,spike_latency,hybrid,36.422257521903816,57.58459687257519,103796.0,0.9241226420432213,1267105.0,20.28171794700029,-23.772257521903818,65.85906164192642,5.704579445555771,744711020.6681777,319.08997602954054,True,True,False,False,33.74625248999177,False
opening_step,31003,cclamp,spike_latency,emulator,37.16302957856499,58.75577798982605,0.0,0.0010610580444335937,1267105.0,20.28171794700029,49.81302957856499,60.25193692278623,4.732303395968699,744711020.6681777,434.09567523202173,True,True,False,False,,
opening_step,31003,cclamp,spike_latency,fine,0.0,0.0,1267105.0,20.28171794700029,1267105.0,20.28171794700029,12.650000000000002,,,,,,,,,,
opening_step,31004,vclamp_Kf,charge,coarse,314.02882440710255,0.9061656844434812,1096.0,0.08532302399908076,73010.0,1.0946323839998513,,,,,,,,,,,
